id,Career,Skills
2d0f1f7b4f4047f59f146959814ce6fb,Automation Testing,"Feature Driven MS Excel(FDD) Domain Industrial Automation,  Extreme Programming(XP),  Test-driven MS Excel (TDD) ,  Retail,  Banking,  Insurance,  Health care. Automation Framework Modular,  Data driven,  BPT,  Hybrid Test automation tool HP UFT,  TAF,  Load Runner,  Selenium,  Rational Robot,  DCMTK,  sikuli languages VB Script,  C++,  Python,  Shell Script Bug Tracking Tool Bugzilla,  Jira,  HP Quality Control,  AP Test,  Clear Quest Version management Clear case,  Win CVS,  SVN Database Oracle,  SQL server,  MySQL Network Protocols TCP/IP,  HTTP,  HTTPS,  VPN,  FTP,  LDAP Healthcare DICOM,  PACS"
87db1bbda28b4996bdc715b275a5984c,"automation, manual tester QA/QC all leve",".NET, HTML5, C#"
c1944b5ebe1d41b4a160beacc8f5187e,Automation/Manual Tester/QA QC (English),"Tester, English, QA, QC"
c592ce05cebc4c6b9ec56742ea353b93,Automotive E/E Architecture Engineering ,"Embedded, Software, Architect"
75782cbdb6a94e9287c64e35bbf5e9b1,"AVP, Technology Governance ","System, Engineering, HTML5, QA, QC"
150454a8d3454d2cbe249adbac2f0313,AWS Cloud Architect  Signing ,"AWS, Software, Architect, Cloud"
c00341604a2b49aa8c88aa4adee0ee1b,"AX Development (.NET, Software Architect)",".NET, Software, Architect"
29c8d6a23d90452288053520ac09061a,Azure Cloud Architect,"Cloud, Software, Architect, English"
b8ecfa2d1cb14b9a9a26322bddc573aa,BA IT/ Business Data Analyst IT,"Business, Data Analyst, English"
cbf8407547e5411b8a7a49c5916e7d2a,Back End Dev (Golang/Python/NodeJS),"NodeJS, Python, Golang"
a3ad33595c4745e3839eab7f3e58274f,Back End Developments (Ruby/Python),"Ruby, Python, PostgreSql"
8e521e2664a34465b2411a61bd598688,"Backend (JavaScript, NodeJS, Python)","JavaScript, NodeJS, Golang"
5ad58d38cc95475a8e15b8b0f3102e3a,"Backend (Spring, MySQL, Java)","Spring, MySQL, Java"
32818e2c92044d88bccd26b6ff784b15,"Backend .NET Development (C#, SQL Server)","C#, SQL, .NET"
4a0440d3da8b474390abe34081c5d005,"Backend .NET Development (C#, SQL)","C#, SQL, .NET"
8dc84ce2fdc542e29a0f00496213bdf0,"Backend Dev (.NET/ Java/ NodeJS, SQL)",".NET, NodeJS, Java"
099148b456444662859ed1334dbcfd0c,"Backend Dev (Golang, Java, NodeJs,...)","Golang, NodeJS, Java"
ea03b4fa205543debcf2b65b0f6288c1,"Backend Dev (Java, MySQL, Spring)","Java, Database, NodeJS"
c0e1fb003b0a425287b113f5b9f2d1aa,"Backend Dev (Java, Spring, SQL) ","Java, SQL, Spring"
7f406ab346d74bd2865b814109431cbb,"BackEnd Dev (Java,Spring,SQL) ","Java, SQL, Spring"
822ee61b5ffe4a21b79bbfb1345210eb,"Backend Dev (NodeJS, JavaScript, HTML5)","NodeJS, HTML5, JavaScript"
d91b88380d3349f4b87587f9a7b75381,"Backend Dev (NodeJS, MySQL)","NodeJS, MySQL, PHP"
79c5e079f1234eb2a1b1978b340d6e96,"Backend Dev (NodeJS, Typescript) ","NodeJS, SQL, JavaScript"
06c2f55dc3144d91bca3163620ca1032,"Backend dev (PHP, JavaScript, SQL)","PHP, SQL, JavaScript"
5c2d659f14c948aea5b674f83473ac8d,BACKEND DEV (PHP/NodeJS/Lavarel) ~1.4,"PHP, NodeJS, Laravel"
d30f9ff0eef14e71891b1486c0d95f89,Backend Dev (Python/Golang/Any ),"Python, Ruby, Golang"
f7becd7518784a07b9b5ff43528bf16e,Backend Dev (Python/NodeJS/JavaScript),"Python, JavaScript, NodeJS"
4fd192b22eb14d35960c1b169e5f277f,Backend Dev NodeJS/JavaScript/TypeScript,"NodeJS, MySQL, JavaScript"
97a5169eb91a4828bd5eff26b92a0117,"BackEnd Development (.NET, C#, SQL)",".NET, C#, SQL"
0c8e745d0ab74803ade321bcadaf8f15,"Backend Development (.Net, MVC, ASP.NET)",".NET, MVC, ASP.NET"
8249c12b03fe49e9837b1b95db38ad2e,Backend Development (Golang),"Golang, PostgreSql, English"
203ffd58dffd4cf4909edff76aa91433,"BackEnd Development (Golang, Java, NodeJS)","Golang, NodeJS, Java"
d3cb371ea6f143c1a015a34aea2c7b17,Backend Development (Golang/Java/MySQL),"Golang, MySQL, Java"
67a92f45a6024b24b23a463df9edf4cb,"Backend Development (Java, Golang, PHP)","Java, PHP, Golang"
895b17946e3143e4a0a1dc4439ff9be2,"Backend Development (Java, Linux)","Java, MySQL, Linux"
6adaf02d67e348408ca453b7d5a5cac7,"Backend Development (Java, PHP, NodeJS)","Java, NodeJS, PHP"
d029737ce260445c9aef5b66ce1547e6,"Backend Development (Java, Spring)","Java, SQL, Spring"
ec58cd2539f34322aa7c0da7b0271912,Backend Development (Java/Golang/NodeJS),"Java, NodeJS, Golang"
f06df466b289466b8c802bfdbe9bde3b,"Backend Development (Java/NodeJS, MySQL)","Java, MySQL, NodeJS"
3064376e611a422cbcfe3c303b7755c0,"Backend Development (JavaScript, Golang)","JavaScript, Python, Django"
67c931cf62584d429b56704987603f55,Backend Development (Nodejs + NestJs),"NodeJS, DevOps, VueJS"
dcc56ca6063b45fda17088e879c6df82,Backend Development (NodeJS),"NodeJS, Agile, JSON"
8017f3bb17f0460299d43cdbc5502585,"BackEnd Development (NodeJS, JS, mysql)","NodeJS, Database, DevOps"
2161a164080d4c9b9e46d0dd7c434209,"Backend Development (NodeJS, PostgreSQL)","NodeJS, Database, PostgreSql"
278995776552409da4d3b175d6ea11a2,"Backend Development (NodeJS, SQL, NoSQL)","NodeJS, SQL, NoSQL"
30e919f370f241b9ba5843fce4fb03a5,Backend Development (NodeJS/ExpressJS),"NodeJS, SQL, JavaScript"
8a5db77d3ac54548b68049efae80ad13,"Backend Development (PHP, Java, AWS)","PHP, Java, AWS"
5d06568941ce40bca6a27c03d0d2faba,"Backend Development (PHP, Laravel)","PHP, Laravel, Angular"
bb1ff370cceb44aa947c847ce334c9b4,"Backend Development (PHP, Laravel, MySQL)","PHP, MySQL, Laravel"
ed0c36759d21416485d4b77750e03232,"Backend Development (PHP, Python, MySQL)","PHP, Python, MySQL"
15a455efbb874fd3ac475860b471481e,Backend Development (PHP/Laravel),"PHP, Laravel"
2853f635ac9842118358964d0590c0a7,"Backend Development (Python, NodeJS, PHP )","Python, NodeJS, PHP"
41b355b6bbae425db9848bb3ffb210de,"BackEnd Development (Ruby on Rails, AWS)","Ruby, on, Rails, JavaScript, AWS"
081109cea5304d939d11252b8ea6cee1,Backend Development (Ruby On Rails/MySQL),"Ruby, on, Rails, MySQL, AWS"
7841bc7941e54b338abd816f1d84a930,Backend Development (Ruby/Python),"Ruby, Python, Ruby, on, Rails"
723b9ebdcb9b46f98354336bae8e62a4,"Backend Development [Rails, PHP]","Ruby, on, Rails, PHP"
fbaa906ab6e94deb8433c7fd2b41407d,Backend Development(PHP/MySQL/CodeIgniter),"PHP, MySQL, ReactJS"
7cc99cae091848eb90a3adb042082241,"Backend Development(Python, Django, Linux)","Python, Linux, Django"
435aab183c1340c1a5cab7ed645fb9c9,"Backend Engineering (Golang, Python, SQL)","Python, Golang"
e531b71948374774bc144346f7593fce,Backend Engineering (Java or C++)_All Level,"Java, OOP, NoSQL"
1c35ae73b4964154845096192c0bf869,Backend Engineering (Java/Go/Python/NodeJS),"Java, Python, Golang"
4440239d82304dbcaab167a15b1d0a9c,Backend Engineering (Open to All Levels),"Java, C++, .NET"
b2cd63b158d2493488131d61dd0a9429,"Backend Engineering (PHP, Nodejs, Go)","PHP, NodeJS, Golang"
7e4ee21deb8647f885ab401390ca5449,Backend Engineering (Python/English/Scala),"Python, English, Scala"
2127cbce4e0c45f69752042981232b16,Backend Engineering (Rust)  up to 4,"DevOps, Python, Golang"
41789ea6b23343e7aee657265ca36c0b,Backend Java Development (AWS),"Java, AWS, Spring"
c8ee5fb5d0ea4af39da80f98ea4303fc,Backend Lead ( Python/Golang/NodeJS),"NodeJS, Python, Golang"
fd5e9b137b6d4b50ad1a277ffdfb08ad,Backend Lead ( Python/Golang/NodeJS),"Team, Leader, Python, Golang"
57150a27745e4195a29cea1ce2d10a4d,"Backend Leader (Java, Kotlin, Spring)","Java, Team, Leader, Spring"
7e320228aca347b9a1945edd459ebce6,"Backend NodeJS (PHP, Linux, MySQL)","NodeJS, MySQL, PHP"
a2ddecce12a74a309bf236990bce908f,"Backend NodeJS (PostgreSQL, Typescript)","NodeJS, PostgreSql, JavaScript"
d01c760c0fd342b28e32a8e2f985e4bc,Backend NodeJS Development,"NodeJS, MySQL"
be10392d2bba45f7b9362d8f7e9178e4,Backend PHP Dev (Laravel/SQL),"PHP, SQL, Laravel"
bcc352532e7346dba0eb13b4f6c2acbe,Backend Software Engineering(Ruby On Rails),"Ruby, on, Rails, Ruby, English"
b08aaecc897b4d528aa296f6c9f6001c,Backend Technical Leader (Java),"Java, Team, Leader, JavaScript"
22865be6f2e041beb89e4418784d0ea0,BI Reporting& Analytics Management(English),"Data, Data Analyst, Team, Leader, English"
20119e1166a9442c8739bd5c3be82d5e,Blockchain," C++,  Python,  Node,  Angular,  React Culturally fit for startup environment MongoDB,  PostGresql,  MySql Enthusiastic to learn new technologies AWS,  Docker,  Microservices Blockchain,  Protocol,  Consensus "
a7ce6c9b64794e308534fcc11181c815,Blockchain," C++ ,  java Operating Systems: Windows XP,  Apex,  Visualforce,  Database: Mysql,  Framework: Django,  Technologies: Salesforce.com (Administration and MS Excel),  Force.com,  Salesforce CRM,  Blockchain Website Designing: HTML5,  CSS3"
48bc759b2d164d479e51c902ca648a6c,Blockchain," Ethereum Solidity Hyperledger,  Beginner Go,  Ubuntu RDBMS: Oracle (SQL) Database,  My SQL,  PostgreSQL Markup & Scripting: HTML,  JavaScript & PHP,  CSS,  JQuery,  Angular js. Framework: Struts,  Hibernate,  spring,  MVC Web Server: Tomcat and Glassfish. Web Services: REST AND SOAP TRAINING DETAIL Duration: months From: - United Telecommunication Limited Jharnet project (Place - Ranchi,  Jharkhand) Networking Requirements: Elementary configuration of router and switch,  IP and MAC addressing,  Lease Line,  OSI Layers,  Routing protocols. Status: - Network Designer. "
39e20e31dd604a4887001f6221e1a8ca,Blockchain,"MS Word,  MS Outlook,  Beginner RCorda,  Beginner Tendermint,  Nodejs,  C Programming,  Java,  Machine Learning specilaized in Brain Computer Interface,  Computer Networking and Server Admin,  Computer Vision,  Data Analytics,  Cloud Computing,  Reactjs,  angular "
70f5d28c9ebd40e6b39541759c2897c4,Blockchain Dev ( Rust/Solidity ),"Blockchain, Python, Java"
1025b671e08944f5833a4407750f6f8c,Blockchain Engineering (Go),"Blockchain, Golang"
c9f79efb077647d1aa4762f65cddc5db,"BrSE  English (ReactJS, .NET)","NodeJS, PHP, React, Native"
3525c1140a4247d49906b6424b9f4b27,Business Analyst," Jboss 7.1. Database: SQL,  Oracle and DB2. Report Tool: iReport,  Crystal report. Career Graph "
a4867aa7df3e480497e22720ebc79a47,Business Analyst," UNIX (Linux/Ubuntu) Languages: Java,  C++ Web Languages: JavaScript,  HTML Tools: Citrix Software,  System Architect,  Quality Center v9. & v1.,  Tortoise SVN,  DOORS,  Artifact Viewer,  JformDesigner,  JIRA,  Microsoft D36Other Skills: Microsoft Office,  MS Excel,  MS PowerPoint,  MS Visio,  AutoCAD,  VLSI,  MS-CIT Certified.  "
702e09c41adb4e1a8a0d84c5537faca8,Business Analyst," MS Visio Prototyping Tool: Indigo Studio. Documentation: MS Office (MS Word,  MS Excel,  MS Power Point) Testing Proficiency: Smoke,  Sanity,  Integration,  Functional,  Acceptance and UI Methodology implemented: Waterfall,  Agile (Scrum) Database: SQL Testing Tool: HPQC Business Exposure  "
255cb5ec89234d89b67970c01244d968,Business Analyst," Word,  PowerPoint,  JAVA"
0904830c3cb44fdaac8c418e7e7360b8,Business Data Analyst,"Business, Data Analyst, MySQL, Data, Data Analyst"
c835a1c31b814df1be77e3c33ff6de71,Business Data Analyst,"Business, Data Analyst, SQL"
6aa50f2e890a4d14a191f097a95192c4,Business Data Analyst,"Business, Data Analyst, Blockchain, Scrum"
ff7024ee6ee84a628ef0a1941ad9cc8a,Business Data Analyst,"Business, Data Analyst, SQL, English"
9ef8a6202c8f44b08d6d4caa2ff3da9d,Business Data Analyst,"Business, Data Analyst, MySQL, Agile"
ca092d56a3d14dc880a0fcd342f7268d,Business Data Analyst,"Business, Data Analyst, Database"
ffa024651ea1473a94822c30dee1cf85,Business Data Analyst ,"Business, Data Analyst, Database, Data, Data Analyst"
1413d0d116cf467089f2f81d75735ae5,Business Data Analyst ,"Business, Data Analyst, Project, Management"
fbf08cd0e5bf436e960cbfde956ab505,Business Data Analyst ,"Business, Data Analyst, English"
def7677732f942a789358a4f6ce4d941,Business Data Analyst ,"Business, Data Analyst, Database, SQL"
c53b60be5e3b44908d4b68f004c819c9,Business Data Analyst  3tr SIGNUP ,"Business, Data Analyst, Data, Data Analyst"
bf808db37eb5469da35bc0f4ea12f744,Business Data Analyst (BA),"Business, Data Analyst, Project, Management, QA"
db81bc69ef5e4ce182602e1776273d2c,Business Data Analyst (BA),"Business, Data Analyst, UIUX"
5aa7e50ef6f94149b73d7afc1db54804,Business Data Analyst (BA)  ,"Business, Data Analyst, Product, Management"
3f3db090d4954a51aa0c752f55385fbe,Business Data Analyst (English)Welcome ,"Business, Data Analyst, English, QA, QC"
080f71f2da5f4d7796df3323ffb6cdc3,"Business Data Analyst (English, Agile)","Business, Data Analyst, Agile, English"
1772a8efcd1d4e5a8a3007cc5c929d54,Business Data Analyst (English/ Agile),"Business, Data Analyst, Agile, English"
eec39424edb647cab3c72b5dc83116a3,"Business Data Analyst (ERP, Agile)","Business, Data Analyst, Agile, UIUX"
e257ed0f451443f3a0745a1c1231095e,Business Data Analyst (IT),"Business, Data Analyst, Agile"
76542da01e9f45599c2aa036cf815c60,Business Data Analyst (Middle/Senior),"Business, Data Analyst, Project, Management, QA"
6a78144bf30f4804b31242cef943c6ae,"Business Data Analyst (Product, Scrum)","Business, Data Analyst, Agile, UIUX"
000abe2ae7aa43bc8cc0034e2c3fef13,Business Data Analyst (QA QC),"Business, Data Analyst, English, QA, QC"
3d9ec73f09954877ae75ee596a17ece6,"Business Data Analyst (QA QC, MySQL)","Business, Data Analyst, MySQL, QA, QC"
b9b99beec63048bc879df7828ec4ec07,Business Data Analyst (Senior/Leader/Management),"Business, Data Analyst, English"
ed0a44fd45d1498ea8d5d172d31cbf95,"Business Data Analyst (SQL, Database)","Business, Data Analyst, Database, SQL"
9d81297f8d3a410e82eaddec3a172a4e,Business Data Analyst (Tester),"Tester, Business, Data Analyst"
ef55639bc3654628bdd2965e747685cb,Business Data Analyst / Functional Consultant,"Business, Data Analyst, ERP, Project, Management"
c9d515cf895d4975bf0e3242f285c2c5,Business Data Analyst / Product Data Analyst,"Business, Data Analyst, UIUX, Product, Management"
f9775e189ad64e0287b8aff44c5057e8,"Business Data Analyst Lead (QA/QC, UI UX)","Business, Data Analyst, UIUX, QA, QC"
584194f706f647f3a7a67fc7632b2b1c,Business Data Analyst Management (Agile),"Business, Data Analyst, Agile, Management"
d3921704133e42209ceb657b57f6bca8,Business Data Analyst up to   ,"Business, Data Analyst, Agile, English"
abbf19fa6fca4be7b7dc044fecef0ab2,Business Intelligence Development,"English, Data, Data Analyst"
ae35f3b7c85647339df7cb1118720c67,"Business Intelligence Engineering (BI, SQL)","Python, SQL, Cloud"
29d18d24526b482f8cd538bdf23cdb15,Business System Data Analyst,"Business, Data Analyst, Database, SQL"
cd72329e7ae24f46acd0dedfbbd3ab80,"C# Development (MySQL, Oracle)","C#, MySQL, Oracle"
c7466b86de31437288c359c0bd4e60ec,"C# Development (SQL, MySQL)","C#, MySQL, SQL"
8884e1f61f3340a7b31035b9b53a5099,"C# Development (Winforms, .NET, MySQL)","C#, MySQL, .NET"
472c03aa85fb4488acaf655236f6952b,C#/.NET Dev (Asp.net MVC/Web API),".NET, C#, ASP.NET"
335a158c46dc43daa00110c57b3fc36b,C/C++ Development,"C, C++, English"
38eda6e6634d40cf867eb363952606d7,C++ Development,"C++, C, Designer"
7b8a2fbd83dc4f24877f194e790a94ee,C++ Development (Interns/Fulltime/),"C++, Linux, Networking"
9ec329a0623b4024ba07b23d0c569fea,C++ Engineering (Signon ),"C++, MySQL, Networking"
9623a65da1e14d98878e0e30d986284f,C++ Software Developments,"C++, Linux, C"
67472440d4344c9c94d2ee00850cd196,C++(MFC/ATL) Senior Software Engineering,"C++, ASP.NET, .NET"
4316a0cdb3654230a76a84333d364087,Card Technology Solution Development,"Oracle, SQL, ASP.NET"
92dee06d4ab64f7397b26934ba630296,CG/CVCC Automation/Manual Tester (Agile),"Tester, Agile, Android"
e6e963a8ebe0427a8a25eaecd1e7ca31,Civil Engineeringing,"2D AutoCAD,  3D  AutoCAD "
37006846755547c38172ce765f4380a3,Cloud Data Engineering (Salary Up to 4),"Database, Python, Cloud"
10490a523e4a4e43b49aee821360d539,"Cloud Dev for IoT (Java, JavaScript)","Java, JavaScript, Cloud"
fb6c8cc2fe1b4b05a1f00e4b7d9c86ef,Cloud Engineering (Linux) + signon ,"Cloud, Linux, Networking"
07cf5875dd91495b8c765db112041519,Cloud Open Stack Architect(Python/Linux),"Python, Linux, Cloud"
d6f2f702eb9b495c91c506ec7f851b83,CSCART Development (PHP/CSS/HTML5),"PHP, HTML5, CSS"
45a7f4294a76458ca5c66beec7d47cc4,Data Analytics Management,"Data, Data Analyst, Database, Management"
22dbf9353fff45b5a4ff355b8d48a977,"Data Automation Engineering Database, QA QC","Database, Python, QA, QC"
1cadb30989f04d33b16a64c52e2180b2,Data Data Analyst ,"Python, SQL, AWS"
575aef9ea891478daa406bd6896d9c51,"Data Data Analyst (Python, Java, SQL)","Java, Python, SQL"
e1f93486798a47f8ad5559936577bf25,Data Data Analyst (SQL)  (Online Interview),"Python, Database, SQL"
105f49504192435199e462bf72b2a949,"Data Data Analyst Lead (BI, SQL)","Data, Data Analyst, C#, Team, Leader"
335eab0e856e404096c2a84815825c34,Data Engineering,"SQL, Database, PostgreSql"
e0680d88bc71466e854afd35252d9f92,Data Engineering,"Python, SQL"
fc365bc76a214ce1a5bded9a1ee46d19,Data Engineering ,"Database, Python, System, Engineering"
697132b5e37e4725b4b85686c7bd629d,Data Engineering ,"Database, Python, English"
54135dcbb8514220ada0497db1451713,"Data Engineering (Database, Python, MySQL)","Database, Python, MySQL"
bf356a968f0f4f77b1115ba60142e83f,"Data Engineering (Database, SQL, Python)","Database, Python, SQL"
66f887906c7a4afd8831316ced5c1569,"Data Engineering (Java, Python, Scala)","Java, Python, Scala"
61b9d814927043778eb59b5470d5b9be,Data Engineering (metadata)  SQL/Python,"Python, Database, SQL"
1140a5a1efcc44078ea2ddfbb33e19ac,Data Engineering (Power BI/Python/SQL),"Python, Database, SQL"
cb84fe85919742e8afaf65ed7bfc6d2f,"Data Engineering (Python, Java, NodeJS)","Java, Python, NodeJS"
69f11fce3d1d4cc6bbacdb1a462b480e,"Data Engineering (Python, Scala, AWS)","Python, AWS, Scala"
8df7a3a40ef145558ad208634c19efbf,"Data Engineering (Python, SQL, MySQL)","Python, MySQL, SQL"
9d095a1ae66c42c4b8287424ca808e80,Data Engineering (Python/GCP),"Python, Database, Cloud"
dd4014e6ee3e45a390e4da33aee3f496,"Data Engineering (SQL, Python)","Database, Python, SQL"
fc6ff528e91a447db826e0e7607d231e,"Data Engineering (SQL,ETL)","Database, SQL, English"
8a5ce632981b440aa02dfe7be7d377c1,Data Engineering (Talend/Power Center),"Data, Data Analyst, System, Engineering, SQL"
4a4df4d6fa934ef882241ab2961dafac,Data Engineering Management (Python/Database),"SQL, Python, Database"
19bd9d41964a41c08d14af61d1c16b11,Data Science," Control System Design,  Programming in-Python,  Electric Machinery,  Web MS Excel,  Analytics , Java,  Python ,  LabView,  Python WebFrameWork-Django,  Flask,  LTSPICE-intermediate Languages and and MIPOWER-intermediate,  Github (GitBash),  Jupyter Notebook,  Xampp,  MySQL-Basics,  Python Software Packages Interpreters-Anaconda,  Python2,  Python3,  Pycharm,  Java IDE-Eclipse Operating Systems Windows,  Ubuntu,  Debian-Kali Linux  "
8afff52138bb43d2ad2a9d9f0c3020d9,Data Science," IOT,  Python,  MATLAB,  Data Science,  Machine Learning,  HTML,  Microsoft Word,  Microsoft Excel,  Microsoft Powerpoint. RECOGNITION Academic Secured First place in B.Tech. "
ea940ff5a72e4b3a968a69e9792a47d1,Data Science," AI,  Robotics"
7ec1ec004ad94e6aa1e82695f105ac14,Data Science," Reports , Forecasts"
84a9af491f024740a49e9a9fcd3fe30d,Data Science/ Data Data Analyst (BI),"English, Cloud, Scrum"
763b62d277d64fddbe27037ea7a1758c,Data Science,"Database, Python, PostgreSql"
502a6cc47fd4494b89dc001689511287,"Data Science (Python, Cloud, Database)","Python, Database, Cloud"
c19ea31e928c473f9c9cea60bf7933c5,"Data Science (Python, SQL, AWS) ","Python, SQL, AWS"
d817981e55d54b2ba689ece2b1c1f43e,Data Science / Data Quant Data Analyst,"Data, Data Analyst, Database, Blockchain"
bbd4e29d774641cc82b7e003efb8ff65,Database Management," Oracle 11gR Operating Systems: Redhat Linux,  Oracle Linux,  Windows Server 212/ 21OTHER TECHNICAL SKILLS ORACLE 11G R Proficient in Oracle Database Software Installation,  Creation of Database using GUI/Silent DBCA,  Architecture,  File management,  Space Management,  User Management,  Creating Roles and assigning Privileges/Roles in 11gRand troubleshooting them.  Hands on experience Control files/Redolog/Archive/Undo Management  Configuring Listener.ora/Tnsnames.ora file using Netmgr/netca  Generating AWR reports,  ADDM,  ASH reports to diagnose the problems  Database Backup,  Cloning/Duplicate using hot & cold backups using RMAN."
5d271e035f8e48c3a46903aee5f7ec07,Database Management," Sybase ASE Server,  Oracle,  MongoDB Monitoring and Ticketing Tools HP Service Management 7./9.,  Solar winds DPA,  JIRA and MongoDB OPS Management Web Server IIS 7. Database Tools SSMS,  DBArtisan,  Studio 3T,  SnapShot Management for SQL Server "
5d3788e15fc04944aa45c3412e7a7337,Database Management," Idera SQL Safe,  SSMS,  Upgrade Advisor,  SQL Server Profiler,  SCOM,  Diagnostic Management,  Remedy,  Jira,  Infopacc,  Tivoli TDP backup tool,  SQL Pack DatabasesMS SQL Server 216/214/212/ 2R2/ 28,  Oracle 1g,  Netezza Microsoft azure  "
e59b4a43ed0f4a4ea7d14e8d7aee4450,Database Management," MySQL,  MARIADB,  PostgreSQL Database Administration ITSKILLS SQL Oracle 1g,  11g,  MYSQL,  MariaDB,  postgreSQL Windows,  Linux Putty  "
255b194a996b4d8189c4528dd6e4db11,Database Management," Windows Server 21R2,  Windows 98,  Windows 2/ XP Tools & Utility Packages SQL* Loader,  SQL*PLUS,  OEM,  Datapump,  expdp/impdp,  PLSQL Development,  Jenkins Database Oracle 1g,  Oracle 11g,  Oracle 12c Scripting UNIX Shell Scripting Language SQL  "
d098441255c14d7cafedbf0bba4f0772,Database Management," 11g & 12c Technology/utilities: Data Pump,  RMAN,  Data guard,  ASM,  RAC,  Golden Gate Tools: OCC,  PUTTY,  SQLPLUS,  SQL Development,  Netbackup,  SCOM,  SCCM,  VMWare Vsphere Operating Systems: RHEL 6.,  RHEL 6.5,  UNIX and Microsoft Windows "
51edcd29864e49a5bca932a1c87814be,Database Management,"Operating Systems: WINDOWS XP/7,  WINDOWS SERVER 28,  MS Office ,  Performance Monitor,  Sql profiler, SSMS"
e87c8f536c9f4890be9a06eced2c6eff,Database Management," 1g  Weblogic 12c,  11g  Grid Infrastructure  RMAN  ASM  Middleware: OIM,  OAM,  SOA  Shell Scripts  DataGuard  Web servers - OHS,  Apache  Architecture Designs  Proof of Concepts  DevOps "
2be0ccce3a2f49ca9b59dbe343be5eab,Database Management,"R ,  Python,  linear regression,  machine learning and statistical modelling techniques"
1ccd658ad289477e85e0c0e8ffca543f,"Database Admin (SQL, Oracle)","Database, SQL, Oracle"
650a8daa14c2431db10da4f9311d5bcf,Database Administrator (SQL Server),"Database, SQL, .NET"
34c03485de834dbd8e8aac6cff7ffb55,"Database Administrator (SQL, NoSQL)","SQL, Database, NoSQL"
4e255c82d3034904906747c3be7b6611,"Database Dev (MySQL, Oracle)","Database, MySQL, Oracle"
f6195e1c013c43e989c7c5c105b83f3e,Database Development (All Levels),"SQL, MySQL, NoSQL"
211a61685a0e44958421de4305748ddf,"Database Development (MySQL, Oracle, SQL)","MySQL, SQL, Oracle"
0d2c97ede06a40be80cdacc8620cb1a5,Database Development (Power BI),"SQL, Agile, English"
a56dc5c793074100a3d8859e144d9ea9,"Database Development (SQL) Up to 2,","Database, SQL, English"
e0ef707253154b83b35a16c2178280b1,"Database Engineering (Oracle, MySQL)","Database, MySQL, Oracle"
b76eee4b0d3246f6b76489de5336d462,"Dev (PHP, .Net, Wordpress)","PHP, Wordpress, .NET"
714f131ccdee47268ddb784737b58f60,"Dev .Net  (asp.net, c#)",".NET, C#, ASP.NET"
2c8993d0dfd442fd839f7b08650410b9,Development Team Lead (.NET/AWS) ,".NET, AWS"
6343f51f481d44d191f938bb4138ef69,Developments ( Angular/Java/Android/iOS ),"Java, Android, iOS"
61a9d9dbaf964115b43d1169ffac748e,DevOps    NET   ,"DevOps, AWS, Cloud"
5221bdc6e77b4efaabae19bfc6f47571,DevOps / Cloud Engineering (signon ),"DevOps, AWS, Cloud"
96068aa5c8734e2ab6a561f90488b72d,DevOps Engineering,"DevOps, Python, AWS"
4feb09b44a1445219e092e37e2fbba7f,DevOps Engineering,"DevOps, Linux, Cloud"
e8afe01c250f49a28f3e03c8c6f7718a,DevOps Engineering ,"DevOps, AWS, Cloud"
076c66f068d34ef0a19c86b3360879f7,"DevOps Engineering (AWS, Cloud)","DevOps, AWS, Cloud"
0e614dbc833045e89410e39903d1bce8,"DevOps Engineering (AWS, Cloud)","DevOps, AWS, Cloud"
9925735e728d41d2837eb8de39fe3d7a,"DevOps Engineering (AWS, Cloud)  ","DevOps, AWS, Cloud"
8a7a2198f2694055838bb7cce04387cb,"DevOps Engineering (AWS, Kubernetes)","DevOps, AWS, Cloud"
dda4b5514af54b359e8dd3b9cd6991bf,"DevOps Engineering (AWS, MySQL)","AWS, MySQL"
a17c8ab39429463e8a0995a7b6ca91d4,"DevOps Engineering (AWS, MySQL)","DevOps, MySQL, AWS"
97c4dcc588d9493b84629842f32ef117,"DevOps Engineering (AWS, NodeJS)","DevOps, NodeJS, AWS"
6ecd8dce37bd4c58af4fac2dbf4de17b,Devops Engineering (AWS/Cloud),"DevOps, AWS, Cloud"
54c940a6da4f4c2092da199efe38cd57,"DevOps Engineering (CI/CD,Cloud/Java)","DevOps, Java, Cloud"
b4a3fe8005be46f3b1a08c413a3fa790,"DevOps Engineering (Cloud, AWS)","DevOps, AWS, Cloud"
f91d1439bab34b59b0cb8c0a6c08d8f8,DevOps Engineering (JuniorMiddle Level),"DevOps, Linux, AWS"
9ef160d367084de691574b2154a5b328,"DevOps Engineering (Linux, System Engineering)","DevOps, Linux, System, Engineering"
b0349bbb6da44e878965b297c532046b,DevOps Engineering (Linux/System Admin),"DevOps, Linux, System, Admin"
3ae6dbc692274d1e85ec96b77844672e,"DevOps Engineering (Python, AWS, Linux)","DevOps, Python, AWS"
81f015d992a74adf855db5a47bed67ee,"DevOps Engineering (Python, Golang)","DevOps, Python, System, Engineering"
85d0a0294c8645caabfa1c38700817d9,"Devops Engineering (Python, Linux)","DevOps, Python, Linux"
096c05a87e244e78aeb3b06aaebed1c2,DevOps Engineering (Python/Docker),"Python, PostgreSql, Java"
94ae997d3e3c44778449e81412f82979,"DevOps Engineering(PHP, ReactJS)  ","PHP, NodeJS, ReactJS"
